id,video_id,classificacao_desc,classificacao_score,created_date,observacoes_ia,nivel_tecnico,intencao_principal,intencao_secundaria,linguagem
ccd5f6e1-3d70-45a4-8720-e74c3ab8e32e,ZXj5tn08Hgg,híbrido,0.90,2025-06-21 17:23:10.644609+00,"Vídeo combina tutorial técnico com marketing atraente, equilibrando instrução detalhada e apelo para iniciantes em animação AI.",0.75,educacional,informativo,neutra
ccfaf931-884b-4ca9-b998-ece5430d58c6,tU5YcxMebHA,conteúdo técnico,0.90,2025-06-21 02:02:13.121138+00,"Vídeo educacional explicando os campos de atuação da inteligência artificial, com foco em desenvolvimento de modelos e aplicações práticas.",0.75,educacional,informativo,neutra
cd1a9799-7cf3-4b06-a201-c8a564051964,tTb5wQw_8JE,híbrido,0.70,2025-06-21 02:00:25.274308+00,"Discussão crítica e opinativa sobre IA, com análise técnica moderada e foco em reflexão ética e social.",0.6,opinativo,informativo,neutra
cd23437a-e397-40b5-a652-ef313cba073c,HUkBz-cdB-k,conteúdo técnico,0.95,2025-06-21 18:22:15.001132+00,"Entrevista profunda com Terence Tao aborda problemas complexos em matemática e IA, linguagem técnica e detalhada, foco educacional claro.",0.9,educacional,informativo,acadêmica
cd37fc37-f85a-4e79-abde-2d6ec5fbff26,0ZOyzfKpAkA,clickbait,0.90,2025-06-21 18:19:28.649148+00,"Vídeo curto, linguagem sensacionalista e emojis, foca em riscos da IA sem aprofundar tecnicamente, típico clickbait.",0.2,alerta/risco,educacional,sensacionalista
cdbe2e9f-e9c1-4fdf-a2c6-4796cd89bff2,FGLONIoPmPQ,clickbait,0.90,2025-06-21 18:19:28.649148+00,"Título e conteúdo sugerem enfoque sensacionalista e opinativo, com pouco aprofundamento técnico e forte apelo ao público geral.",0.1,opinativo,entretenimento,sensacionalista
cde1167f-0d93-4890-8825-4b74d31080eb,lQZoSWkblsY,superficial,0.80,2025-06-21 02:02:13.121138+00,"Comparação entre ferramentas de IA pagas e gratuitas, foco em aspectos comerciais.",0.2,comercial,nenhuma,neutra
ce23fa75-6f17-46e3-b281-5d32a0f858e6,VYoxptbHwKo,clickbait,0.90,2025-06-21 17:13:41.778757+00,Título sensacionalista com foco em gameplay e promoção; pouco conteúdo técnico ou educacional relevante sobre IA.,0.1,entretenimento,comercial,sensacionalista
ce6ac2b7-58b2-4403-a770-9b0609596101,4bpDNAmOIJs,superficial,0.50,2025-06-21 16:54:07.829199+00,"Vídeo em chinês aborda desafios da IA na China, mais superficial que técnico, com enfoque informativo e documental.",0.3,informativo,documental,neutra
ce7a31ec-9be9-46ab-83bd-92271308e949,q8sr81SHzUk,superficial,0.90,2025-06-21 18:22:15.001132+00,"Vídeo curto com abordagem imaginativa, pouca profundidade técnica, foco em entretenimento e especulação futurista.",0.2,entretenimento,opinativo,sensacionalista
cec97df4-505b-4b26-9452-2b3a00bff18e,6u4q9tCeb6o,superficial,0.50,2025-06-21 02:02:13.121138+00,"Vídeo de entretenimento com conteúdo superficial e humorístico, não focado em informações técnicas sobre IA.",0.2,entretenimento,nenhuma,neutra
ceea0708-d92f-45e0-9087-5325572d38d6,wIASlCaM6Og,clickbait,0.90,2025-06-21 19:57:31.905027+00,"Título e descrição apelativos, foco em vendas e motivação, baixo conteúdo técnico e linguagem sensacionalista.",0.2,comercial,motivacional,sensacionalista
cf096204-b2da-4198-8427-5cdfad688292,9kklKHZREKs,híbrido,0.90,2025-06-21 17:23:10.644609+00,"O vídeo mistura narrativa inspiradora com inovação técnica, usando linguagem sensacionalista para atrair e emocionar o público geral.",0.55,motivacional,informativo,sensacionalista
cf3bc2ce-ed3c-4a2b-9476-fe4a6bab2a9c,Je2dyfpc5y4,superficial,0.95,2025-06-21 17:13:41.778757+00,"Vídeo curto de comédia com pouca relação técnica, focado em entretenimento e humor popular nas redes sociais.",0.05,entretenimento,nenhuma,neutra
cf6e542e-48f8-4621-a8ca-b0c56d5041bf,NyWVDp33Fuc,clickbait,0.90,2025-06-21 17:23:10.644609+00,"Título sensacionalista e breve, foco em impacto emocional, pouca profundidade técnica e conteúdo raso sobre IA.",0.1,motivacional,informativo,sensacionalista
cfcd1560-5a9f-498f-8fa8-86fed1deb75b,qlFOflbq46s,clickbait,0.90,2025-06-21 18:22:15.001132+00,"Reação com tom sensacionalista e foco em viralizar, pouca profundidade técnica e abordagem política/entretenimento.",0.1,entretenimento,opinativo,sensacionalista
cff17347-e965-4199-98fb-61b6e0b80eeb,FdQguIQCFwU,conteúdo técnico,0.90,2025-06-21 18:10:32.310408+00,"Vídeo curto focado em construção prática de portfólio de machine learning, com linguagem técnica e clara, voltado para aprendizado de IA.",0.85,educacional,informativo,neutra
d0029ade-e3a0-49d3-8560-926031a99aa4,ABWLPjRsLIE,superficial,0.90,2025-06-21 18:10:32.310408+00,"Vídeo com linguagem leve e tratamento superficial, misturando humor e opinião sobre IA, sem aprofundamento técnico significativo.",0.25,entretenimento,opinativo,neutra
d016734c-8572-43bc-8b49-bccb6a60a389,diJLrPWbFLg,superficial,0.60,2025-06-21 02:00:25.274308+00,"Vídeo aborda ideias de Bill Gates sobre empregos e IA de forma geral, sem aprofundar tecnicamente.",0.3,informativo,educacional,neutra
d01d8aee-1595-4530-9169-df71416d8562,HNBtdyMjxKU,conteúdo técnico,0.90,2025-06-21 02:00:25.274308+00,Vídeo explica de forma clara e técnica a história e conceitos básicos da inteligência artificial em 2024.,0.8,educacional,informativo,neutra
d03504d1-922d-4878-a9ca-760daa57a552,33n4vfkdmnM,conteúdo técnico,0.90,2025-06-21 16:54:07.829199+00,"Vídeo aborda evolução, funcionamento e limites da inteligência artificial, com foco no ChatGPT. Conteúdo técnico e informativo sobre IA.",0.8,informativo,nenhuma,neutra
d064114a-be8e-4712-9291-83f5e284cc3a,9_C7BhEriIM,clickbait,0.95,2025-06-21 18:19:28.649148+00,"Vídeo explora promessa simplificada de ganhar dinheiro fácil com linguagem apelativa e baixa profundidade técnica, foco em vendas e engajamento.",0.1,comercial,motivacional,sensacionalista
d06903e1-ad75-4329-8e8c-109ec827f0b3,vkmaT0u7StE,híbrido,0.85,2025-06-21 17:23:10.644609+00,"Análise fundamentada em diversas fontes renomadas, aborda impactos e transformações do IA com linguagem acessível e contido grau técnico.",0.65,informativo,educacional,neutra
d08ce829-7399-4225-88d0-d67941e2d260,IaJKo9CxxXA,híbrido,0.90,2025-06-21 18:10:32.310408+00,"Vídeo combina explicações técnicas com apelo comercial, focando em uso prático e vendas, com linguagem clara e persuasiva.",0.65,comercial,educacional,neutra
d0bd359a-7b57-40e4-abf2-f355e387c72d,K9_dyndCIqA,conteúdo técnico,0.90,2025-06-21 18:10:32.310408+00,"Tutorial detalhado sobre ferramentas gratuitas para criação de filmes com IA, abordando técnicas e recursos práticos passo a passo.",0.85,educacional,demonstrativo,neutra
d0ffc073-568b-42b7-9446-94be95cae44f,4vPQ0okf89c,superficial,0.95,2025-06-21 18:19:28.649148+00,"Vídeo curto com tutorial rápido e simples de filtro, pouco aprofundado e com linguagem acessível e leve.",0.1,educacional,entretenimento,neutra
d10ce33c-d718-4675-be16-77bdeec624b3,UKncFg0PyEk,superficial,0.70,2025-06-21 01:56:29.013995+00,Vídeo básico para crianças que explica o conceito de IA de forma simples e acessível.,0.2,educacional,informativo,neutra
d16d772e-3845-493b-87c8-b57337b8bfce,QlfrgxqOw9o,superficial,0.70,2025-06-21 01:56:29.013995+00,"Vídeo com foco em gameplay e competição, pouca profundidade técnica ou explicativa sobre IA.",0.1,entretenimento,nenhuma,neutra
d17d33c0-e7df-4254-bd12-97ba5632a7d2,MtvT0NfxbCo,clickbait,0.90,2025-06-21 18:10:32.310408+00,"Título apelativo e conteúdo curto com foco em entretenimento, sem profundidade técnica nem informações relevantes sobre IA.",0.1,entretenimento,nenhuma,sensacionalista
d18ff3a5-6c1c-41f6-87f6-2278fc7cf858,zFKlKsNt-tQ,superficial,0.90,2025-06-21 18:22:15.001132+00,"Título sugestivo e curta duração indicam vídeo rápido e pouco aprofundado, com linguagem sensacionalista e foco em entretenimento.",0.1,entretenimento,nenhuma,sensacionalista
d190e822-0830-4429-aabf-7233627dccae,O3nKaiOr-lg,clickbait,0.90,2025-06-21 18:19:28.649148+00,"Título sensacionalista e curto, sem detalhes técnicos, foco em atrair cliques e entretenimento rápido.",0.1,entretenimento,nenhuma,sensacionalista
d282bbde-328a-415b-8b1d-831022849e80,E6aHVBMbCXw,superficial,0.95,2025-06-21 17:13:41.778757+00,"Vídeo musical sem conteúdos técnicos ou informativos sobre inteligência artificial, foco em entretenimento e estética sonora.",0.05,entretenimento,nenhuma,neutra
d2e61d5a-f633-4910-a4a3-caf3b43beb06,Smdm5LGNXu8,superficial,0.90,2025-06-21 17:13:41.778757+00,"Vídeo humorístico com temas de IA, sem aprofundamento técnico, foca em memes e risadas sem conteúdo relevante técnico.",0.1,entretenimento,nenhuma,sensacionalista
d33980ac-5235-4282-ab5d-2eb0676f8d91,ilcbOlPNmI0,superficial,0.90,2025-06-21 17:23:10.644609+00,Vídeo explica conceitos básicos e aplicações gerais de Machine Learning com linguagem acessível e abordagem didática.,0.45,educacional,informativo,neutra
d35f2bd0-a461-470e-a189-bf890cc9e9a9,PWEkv29chtE,superficial,0.90,2025-06-21 18:19:28.649148+00,"Vídeo curto e introdutório apresenta previsões e impactos da IA de forma acessível, sem aprofundar em detalhes técnicos complexos.",0.3,educacional,informativo,neutra
d37a3841-9bdf-4055-b64d-4e84e86ac206,yJ3JZ7CWnqg,superficial,0.40,2025-06-21 01:56:29.013995+00,"Vídeo curto com conteúdo leve sobre IA, sem aprofundamento técnico ou análise detalhada.",0.2,entretenimento,informativo,neutra
d3b0e234-fb62-470a-972e-eb1a33a18938,Fa_V9fP2tpU,conteúdo técnico,0.95,2025-06-21 17:23:10.644609+00,"Vídeo explica conceitos básicos de machine learning com detalhes técnicos, uso objetivo e linguagem clara, focado em educação e informação.",0.85,educacional,informativo,neutra
d42eef57-5188-4e5d-a74e-552555c7aca9,UulbQb8j0YI,clickbait,0.90,2025-06-21 18:19:28.649148+00,"Título chama atenção de forma exagerada sem indicar profundidade técnica, vídeo curto com foco em visualizações rápidas.",0.1,entretenimento,nenhuma,sensacionalista
d436cd8e-5f86-418a-a637-a3435a0f30f0,qCDmiM5iyj0,híbrido,0.90,2025-06-21 18:10:32.310408+00,"Explica avanço técnico do chip Majorana com linguagem acessível e exemplificações, misturando detalhes científicos e apelo ao impacto futuro.",0.75,educacional,informativo,neutra
d43a489f-088b-4cf8-bfe3-01e29b4aca90,FkgYu04aJMo,clickbait,0.90,2025-06-21 18:19:28.649148+00,"Vídeo foca em drama e emoções sobre IA e empregos, com forte apelo comercial e sensacionalismo, pouco conteúdo técnico real.",0.1,entretenimento,comercial,sensacionalista
d442a406-1408-4e91-a396-f10dedd89695,JoAVO8muDO8,híbrido,0.90,2025-06-21 18:22:15.001132+00,"Vídeo mistura humor e crítica sobre IA enganando pessoas, com linguagem chamativa e baixa profundidade técnica.",0.4,entretenimento,alerta/risco,sensacionalista
d4442294-1979-4dca-b685-e4b82952eb80,5u7yywcAtec,superficial,0.85,2025-06-21 18:10:32.310408+00,"Vídeo curto e opinativo, debate IA na educação de forma simples, sem aprofundamento técnico ou sensacionalismo.",0.1,opinativo,nenhuma,neutra
d44ec2b1-ea5f-4ad0-9c22-0c07fb37b9ae,mnXZ-rSC86k,clickbait,0.85,2025-06-21 19:57:31.905027+00,"Título sugere afirmação exagerada sem aprofundamento técnico, vídeo curto e estilo sensacionalista voltado a atrair cliques.",0.1,entretenimento,informativo,sensacionalista
d46db5cf-3c5e-437a-862a-9d3dad217d3d,emrna2GCm0U,clickbait,0.95,2025-06-21 17:13:41.778757+00,"Título e conteúdo curtos com linguagem sensacionalista e dramática indicam foco em atrair visualizações, pouca profundidade técnica.",0.1,alerta/risco,entretenimento,sensacionalista
d4bd44e2-35f1-4f3d-8683-36aee2042269,19vIojlBMsE,clickbait,0.70,2025-06-21 01:56:29.013995+00,"Vídeo divertido que explora comportamento de IA, sem aprofundar tecnicamente, com tom provocativo e humorístico.",0.1,entretenimento,informativo,sensacionalista
d4d16ddd-b7e1-4a56-8bc3-7e7b76d55f73,v3GjofVg3bY,clickbait,0.92,2025-06-21 18:19:28.649148+00,"Título exagerado e vídeo curto indicam conteúdo mais sensacionalista e pouco técnico, focado em gerar interesse imediato.",0.1,entretenimento,opinativo,sensacionalista
d5145ad9-77ff-4a27-a8c0-edaff43401c1,EioY5g2C-sg,híbrido,0.90,2025-06-21 17:23:10.644609+00,"Análise detalhada com questionamentos e contexto político, mesclando técnica e opinião sobre DeepSeek e impacto na IA.",0.65,informativo,opinativo,neutra
d58c3cf1-ef46-4591-8359-fae572a0b773,KWmVOzSaGa0,clickbait,0.90,2025-06-21 20:13:13.917451+00,"Vídeo curto, AI gerado, conteúdo de entretenimento com linguagem chamativa e pouco aprofundamento técnico.",0.05,entretenimento,nenhuma,sensacionalista
d5a4c8cc-5a3f-4fd5-9d00-ed99638d0dfb,EKkNJvxt_aE,superficial,0.90,2025-06-21 18:22:15.001132+00,"Vídeo curto que compara áreas de engenharia sem aprofundar, foco educacional e informativo, linguagem simples e direta.",0.3,educacional,informativo,neutra
d5b44a5c-1d81-481a-83ce-ad7dfbfff28b,8NrGWnRlYMc,clickbait,0.90,2025-06-21 18:19:28.649148+00,"Vídeo viral curto com título sensacionalista e conteúdo superficial, focado em entretenimento e engajamento rápido.",0.05,entretenimento,nenhuma,sensacionalista
d608bd6e-34ae-48eb-ab14-31dc9f606ab1,BFr7g98kNOQ,clickbait,0.90,2025-06-21 17:23:10.644609+00,"Título e descrição irrelevantes, foco em chamar atenção com pouco ou nenhum conteúdo técnico ou informativo.",0.05,entretenimento,nenhuma,sensacionalista
d69de081-b2d6-4b9b-9feb-5bdf63465a1d,teIvz_qoDT8,híbrido,0.90,2025-06-21 17:23:10.644609+00,"Vídeo aborda aspectos práticos e conceituais do Gemini, combinando técnica e aplicação comercial com linguagem clara e informação relevante.",0.75,educacional,informativo,neutra
d6a42732-6b0e-486b-9a17-3f4c07d4b94b,TSCfHdegLwg,superficial,0.90,2025-06-21 17:23:10.644609+00,"Vídeo apresenta dados do WEF com explicações gerais, pouca profundidade técnica e foco em tendências futuras de empregos.",0.3,informativo,educacional,neutra
d7402c3a-78b9-4061-8531-21703d7424b2,aXiOBAXYxCI,híbrido,0.88,2025-06-21 17:23:10.644609+00,"Vídeo mistura explicações técnicas com conteúdo motivacional e promoção, com foco em habilidades práticas em IA para 2025.",0.65,educacional,comercial,neutra
d772c917-20cb-46f3-b030-37f79e7d0b62,BzJHh5IZV2o,híbrido,0.90,2025-06-21 17:13:41.778757+00,"Vídeo aborda avanços em IA com detalhes técnicos e promoção de soluções empresariais da SoftBank, mesclando informação e marketing.",0.7,informativo,comercial,neutra
d7da5f2b-4bcc-4625-b116-1434346799d7,T7ZNTb01bWQ,híbrido,0.90,2025-06-21 17:23:10.644609+00,"Explica conceito complexo com leve promoção comercial, mistura detalhes técnicos e acessibilidade para público geral.",0.65,educacional,comercial,neutra
d814396d-90ad-4b2e-8da3-ce051a39729c,NO6KbLu0z3E,superficial,0.90,2025-06-21 17:13:41.778757+00,"Vídeo curto, popular e simples, com foco em entretenimento, sem conteúdo técnico aprofundado ou análise detalhada.",0.15,entretenimento,nenhuma,neutra
d8243382-3390-4fb5-9c2e-6bd5d8f5206d,9AnQq9vod4Q,híbrido,0.90,2025-06-21 18:10:32.310408+00,"Enfoca desafios reais e estratégias práticas com linguagem acessível, combinando técnica e motivação para data science.",0.65,educacional,motivacional,neutra
d82dde67-30cd-444f-8a8f-d122741af021,waYFn3LUeHE,híbrido,0.90,2025-06-21 17:23:10.644609+00,"Vídeo mistura conteúdo técnico para concursos com oferta comercial, indicado para preparo, com abordagem equilibrada e detalhada no tema IA.",0.75,educacional,comercial,neutra
d850c636-13e7-4f27-bf5a-03c87e8ff28c,u0Iz4DfXwHc,híbrido,0.90,2025-06-21 17:13:41.778757+00,"Discussão equilibrada sobre IA e cultura pop, combina análise técnica moderada com debates sociais e éticos, sem foco aprofundado exclusivo.",0.65,informativo,opinativo,neutra
d85516f0-56a3-4cfe-afb4-5a759cabff3a,ze3aFamfAXI,superficial,0.60,2025-06-21 02:00:25.274308+00,"Vídeo curto, linguagem simples, foco em entretenimento com pouco aprofundamento técnico.",0.3,entretenimento,nenhuma,neutra
d898fee6-8326-4b46-931d-6c64a5c08485,vI6CwiI0KyY,híbrido,0.90,2025-06-21 18:19:28.649148+00,"Vídeo combina explicações técnicas com apresentação acessível e marketing indireto, detalhando uso prático do Google AI Studio.",0.7,educacional,informativo,neutra
d89e8dfc-c857-4350-b40a-290b2bf6cc1c,NHgag2vKbxg,híbrido,0.85,2025-06-21 18:19:28.649148+00,"Vídeo une explicação técnica sobre IA com promoções comerciais, gerando conteúdo misto e de boa qualidade técnica.",0.75,informativo,comercial,neutra
d8a29ba6-1c46-487e-a86a-6f9ff8572fc2,PIsgi7plxy8,superficial,0.85,2025-06-21 18:19:28.649148+00,"Vídeo curto que aborda relações entre IA, capitalismo e empregos com visão geral, sem aprofundar tecnicamente o tema.",0.3,opinativo,informativo,neutra
d8a349da-473f-4f0f-a318-14ad19e5aa1e,lCQmwCrFkRI,superficial,0.70,2025-06-21 02:02:13.121138+00,Vídeo fictício com histórias envolvendo inteligência artificial de forma lúdica e educativa.,0.2,experimental,nenhuma,neutra
d8c6a2a8-67ee-4d8c-a09c-975100c756a8,YPa1B7AJ_zI,conteúdo técnico,0.90,2025-06-21 18:10:32.310408+00,Vídeo apresenta conteúdo aprofundado com professor especialista explicando funções avançadas de IA para melhorar a qualidade de vida.,0.85,educacional,informativo,neutra
d8e1e777-a2bd-4f05-aac8-452cff363056,Q5h6JjM-DAQ,híbrido,0.85,2025-06-21 18:10:32.310408+00,"Vídeo mistura orientação prática com apelo para vendas, ensino funcional mas também motivação comercial explícita.",0.6,educacional,comercial,neutra
d93b9a83-1e13-40fb-8d54-dea5c5839971,BhDsDUpZzrg,clickbait,0.90,2025-06-21 18:10:32.310408+00,"Título e formato shorts com tema sensacionalista sobre IA, foco em atrair cliques e gerar impacto emocional imediato.",0.1,entretenimento,alerta/risco,sensacionalista
d93fa127-ed94-42dc-86d0-6e14f6dfe873,Gu6qf4KkVNM,clickbait,0.95,2025-06-21 17:23:10.644609+00,Título sensacionalista e curta duração indicam foco em chamar atenção com pouco conteúdo técnico efetivo.,0.2,entretenimento,nenhuma,sensacionalista
d9478435-063c-47fb-b1c0-58ed853100d8,bUjeiye5Z9w,superficial,0.50,2025-06-21 02:02:13.121138+00,"Conteúdo focado em tutoriais de desenho, com pouca abordagem técnica sobre Inteligência Artificial.",0.2,entretenimento,nenhuma,neutra
d95768fa-21cd-41e8-95fc-7483487797bb,wLg8fkQ0wGg,híbrido,0.90,2025-06-21 17:13:41.778757+00,"Vídeo foca em ensinar com método comercial para criar canal monetizável usando IA, combinando técnica e venda.",0.65,comercial,educacional,neutra
d98448f8-250c-4b80-9db6-ed0ab50c1a20,KmfwYwNIlRw,clickbait,0.80,2025-06-21 16:54:07.829199+00,"Vídeo focado em estratégias para ganhar dinheiro com edição de vídeos, abordando aspecto financeiro e oportunidades de trabalho.",0.2,comercial,educacional,neutra
d986196d-28e5-4343-990b-60c1f3dbc7bd,cEnb6AonAHc,superficial,0.90,2025-06-21 17:13:41.778757+00,"Vídeo é análise/opinião sobre filme com suspense e IA, linguagem chamativa e pouco conteúdo técnico detalhado.",0.15,opinativo,entretenimento,sensacionalista
d9b948b4-7d43-493a-9b03-4a3b5057bac0,5ooLW5qSm0M,superficial,0.60,2025-06-21 01:56:29.013995+00,Vídeo curto que discute mitos e realidades sobre IA e futuro do emprego de forma geral e acessível.,0.4,informativo,educacional,neutra
da794ae4-a3ea-408a-9da9-2b48eb70dda2,4619HLxbV2A,superficial,0.60,2025-06-21 02:02:13.121138+00,"Conteúdo superficial sobre o futuro da IA, falta de profundidade técnica e abordagem mais aprofundada.",0.2,informativo,nenhuma,neutra
da7c197e-b75d-42d5-8614-dca04bea20e1,Usl02AYS0ts,híbrido,0.90,2025-06-21 18:10:32.310408+00,"Vídeo aborda IA aplicada à sustentabilidade na África com painel técnico, porém acessível, mesclando informação e educação institucional.",0.7,informativo,educacional,neutra
daeb6b59-64ea-44c5-a99c-ddd772302862,6YvoX8x6aCw,superficial,0.95,2025-06-21 17:23:10.644609+00,"Vídeo musical com temática de IA, sem conteúdo técnico ou análise aprofundada, foco em entretenimento e promoção comercial.",0.05,entretenimento,comercial,neutra
daf8a9d6-042b-4610-99aa-93558649c8ec,_GOWe5TyP1g,superficial,0.95,2025-06-21 19:57:31.905027+00,"Vídeo musical criado com IA, sem aprofundamento técnico, foco em entretenimento e divulgação artística.",0.1,entretenimento,nenhuma,neutra
db0efdd4-cc44-4889-bd0a-19d8389df17a,ITSgsf7f-C8,híbrido,0.85,2025-06-21 19:57:31.905027+00,"Vídeo aborda IA e impacto no emprego com discussão e informações do convidado, sem foco técnico aprofundado nem sensacionalismo.",0.55,informativo,educacional,neutra
db292174-2ab9-4985-abe2-7176066f6b80,ACLyRMa58f4,superficial,0.85,2025-06-21 17:23:10.644609+00,"Vídeo apresenta narrativa religiosa sobre o apocalipse sem aprofundamento técnico, com estilo sensacionalista para atrair público.",0.15,informativo,nenhuma,sensacionalista
db3ff69e-16fb-49a8-b1b7-5fab2e1a2724,om90NxBU4gM,superficial,0.90,2025-06-21 17:13:41.778757+00,"Vídeo curto, focado em brincadeira infantil, sem aprofundamento técnico ou educacional sobre inteligência artificial.",0.1,entretenimento,nenhuma,neutra
db9bf73f-b0be-4210-b191-245306f89c55,CXVUdsFSyDM,clickbait,0.90,2025-06-21 18:10:32.310408+00,"Título sensacionalista e curto, foco em chamar atenção mais que em explicar. Conteúdo superficial e motivacional.",0.1,motivacional,entretenimento,sensacionalista
dbdde997-8b7a-435d-8854-4aabd2730373,n92Zs3J3-BE,clickbait,0.90,2025-06-21 18:19:28.649148+00,"Vídeo usa linguagem alarmista enfatizando urgência e removendo IA, com links comerciais e pouca profundidade técnica.",0.25,alerta/risco,comercial,sensacionalista
dc480444-2a9b-4c37-bbcf-f37aa960adb3,oZz2yRNipLs,híbrido,0.90,2025-06-21 18:10:32.310408+00,"Vídeo mistura explicações técnicas e cenários futuristas, apresentando tendências com linguagem acessível e certa superficialidade em detalhes.",0.65,informativo,educacional,neutra
dc6e3f75-9db9-4940-9b52-621ea719b0c6,ySn5F507HsI,superficial,0.90,2025-06-21 18:19:28.649148+00,"Vídeo muito curto e com tags genéricas, aparenta ser apenas entretenimento sem conteúdo técnico ou informativo relevante.",0.05,entretenimento,nenhuma,neutra
dcf7b4c3-e2b4-4c0d-a5e5-2e524ca6267b,YyYs1QEL8LY,superficial,0.50,2025-06-21 16:54:07.829199+00,Vídeo com abordagem superficial sobre inteligência artificial.,0.2,entretenimento,nenhuma,neutra
dcffedce-d6d5-4911-8d9a-7f73a9c88621,y2KSys6VwOc,superficial,0.60,2025-06-21 02:00:25.274308+00,"Vídeo de gameplay com temática de IA, linguagem simples e foco em entretenimento, sem aprofundamento técnico.",0.1,entretenimento,nenhuma,neutra
dd255774-252d-42ab-8167-73c3e87722aa,-trhi2VNtcs,híbrido,0.90,2025-06-21 18:19:28.649148+00,Vídeo mistura técnica prática com forte apelo comercial para vendas e rápida monetização de negócio digital com IA.,0.6,comercial,educacional,neutra
dd3ca436-f6e6-4a7f-87cf-0235d245e003,5jkE-SiZJDw,híbrido,0.88,2025-06-21 19:57:31.905027+00,"Vídeo técnico com explicações detalhadas voltadas para concursos, mas inclui promoção comercial do curso, mesclando aprendizado com venda.",0.75,educacional,comercial,neutra
dd4887f1-804e-4ac0-ba08-1e0130ae0d5c,I35XOAX8Tso,superficial,0.90,2025-06-21 17:13:41.778757+00,"Vídeo curto, com título e tags sem relação técnica clara, focado em entretenimento superficial e viralização.",0.1,entretenimento,nenhuma,neutra
dd7d0474-8a2a-443c-8784-7576e2258137,PtMCuhhbjWI,superficial,0.60,2025-06-21 02:00:25.274308+00,"Vídeo aborda aplicações práticas da IA no cinema de forma introdutória, sem aprofundar conceitos técnicos complexos.",0.4,informativo,comercial,neutra
de4cd7af-0bfd-43da-8913-23f07bd12d90,IxQKs5Q2yRY,superficial,0.90,2025-06-21 17:23:10.644609+00,"Vídeo curto focado em história animada feita com IA, sem aprofundamento técnico, ideal para entretenimento leve e sem intenção educacional.",0.1,entretenimento,nenhuma,neutra
de7388cb-e3a2-4613-abaa-a8ecd98ba5a1,vDCYswSOLhw,conteúdo técnico,0.95,2025-06-21 18:19:28.649148+00,"Vídeo apresenta conceitos básicos de aprendizado de máquina com explicações detalhadas e foco educacional, típico de conteúdo técnico formal.",0.85,educacional,informativo,neutra
de96e745-c832-46a8-bcce-94b1e7c8db32,PoUOAXVVhGw,clickbait,0.95,2025-06-21 19:57:31.905027+00,"Vídeo curto e humorístico com emojis e hashtags, foca em entretenimento, baixa profundidade técnica, estilo sensacionalista.",0.05,entretenimento,nenhuma,sensacionalista
dea1a147-1a60-47be-a772-f88618b8190e,YcIbZGTRMjI,conteúdo técnico,0.95,2025-06-21 18:19:28.649148+00,"Vídeo detalha etapas técnicas para treinar LLM com explicações profundas e estruturadas, focado em público interessado em IA avançada.",0.9,educacional,informativo,acadêmica
dec0bf9b-8029-4be8-9f04-de17e417d211,3d4MtbeVFow,híbrido,0.90,2025-06-21 17:13:41.778757+00,"Vídeo detalha funcionalidades técnicas e compara soluções, com oferta comercial integrada de forma clara e objetiva.",0.75,educacional,comercial,neutra
dee81bb3-6bd6-4b58-8f95-0fa3b8533325,mFmRu2tkbEI,superficial,0.90,2025-06-21 17:23:10.644609+00,"Vídeo curto com foco motivacional e conteúdo raso, sem profundidade técnica sobre inteligência artificial.",0.2,motivacional,entretenimento,sensacionalista
defa83c5-8180-4f69-b15c-43d3845827cf,z_0t-u5DLSg,superficial,0.90,2025-06-21 18:10:32.310408+00,Vídeo explica meme viral com pouca profundidade técnica focando em curiosidade e entretenimento.,0.1,informativo,entretenimento,neutra
df74b6a9-6e91-4026-8d64-8065e975f309,1A_9slmQx8M,híbrido,0.80,2025-06-21 02:00:25.274308+00,"Aborda IA com explicações técnicas e discussões sobre impactos sociais, misturando informação e opinião.",0.6,informativo,educacional,neutra
dfaca71a-1343-40d6-a128-79b3b2478277,YxOqtkjuZn0,clickbait,0.95,2025-06-21 18:19:28.649148+00,"Título e formato indicam apelo sensacionalista e entretenimento, pouco conteúdo técnico aprofundado.",0.1,entretenimento,nenhuma,sensacionalista
dfe30bb5-5ee6-4326-b6fc-64878547a612,H-C5dH3w1Dg,híbrido,0.85,2025-06-21 17:13:41.778757+00,"Vídeo apresenta conceitos técnicos com foco em vender soluções Oracle AI, misturando informação e marketing de forma equilibrada.",0.65,comercial,informativo,neutra
e049d42c-1319-4467-9643-efd92be2cd8f,l8MjzRoRx0c,híbrido,0.90,2025-06-21 18:19:28.649148+00,"Conteúdo detalhado e abrangente, mistura explicações técnicas e impactos sociais da IA, com abordagem informativa e educativa.",0.75,informativo,educacional,neutra
e057cb50-ab41-40e9-8708-534b7493537c,bmlzzFLE6Yk,híbrido,0.88,2025-06-21 17:13:41.778757+00,"Vídeo mostra tutorial prático e uso de ferramentas AI, mesclando técnica e orientação fácil para produção de vídeos animados.",0.65,educacional,demonstrativo,neutra
e06fd2db-804a-4c03-bef4-f4e0fa3c9632,Wwx04Mzm0Vg,híbrido,0.90,2025-06-21 17:13:41.778757+00,"Vídeo mistura orientação técnica e comercial, com ensino prático para criação e venda de e-books usando IA, foco em ganhos financeiros.",0.45,comercial,educacional,neutra
